ข้อมูลสถานี สถานีบึงขุนทะเล,,,,,,,,,
หน่วยงาน สคพ.14,,,,,,,,,
time,pH,DO (mg/l),EC (µS/cm),WT (°C),Tur (NTU),NH4N (mg/l),Salinity (ppt),BOD (mg/l),COD (mg/l)
19/08/2564 16:00,7.9,2.2,32,31.1,27,0.35,0.01,0,0
19/08/2564 16:30,7.9,2.2,32,31,28,0.35,0.01,0,0
19/08/2564 17:00,7.9,2.4,32,30.9,26,0.34,0.01,0,0
19/08/2564 17:30,7.9,2.4,32,30.9,31,0.34,0.01,0,0
19/08/2564 18:00,7.9,2.4,31,30.7,36,0.34,0.01,0,0
19/08/2564 18:30,7.9,2.3,31,30.6,31,0.34,0.01,0,0
19/08/2564 19:00,7.9,2.3,31,30.6,32,0.33,0.01,0,0
19/08/2564 19:30,7.9,2.3,31,30.5,35,0.35,0.01,0,0
19/08/2564 20:00,7.9,2.2,31,30.5,31,0.34,0.01,0,0
19/08/2564 20:30,7.9,2.3,31,30.4,27,0.36,0.01,0,0
19/08/2564 21:00,7.9,2.1,31,30.3,30,0.35,0.01,0,0
19/08/2564 21:30,7.9,2.1,31,30.3,28,0.36,0.01,0,0
19/08/2564 22:00,7.9,2,31,30.3,28,0.36,0.01,0,0
19/08/2564 22:30,7.9,1.9,30,30.2,32,0.36,0.01,0,0
19/08/2564 23:00,8,1.9,30,30.1,30,0.37,0.01,0,0
19/08/2564 23:30,8,1.8,30,30,31,0.38,0.01,0,0
20/08/2564 0:00,7.9,1.5,30,30,31,0.36,0.01,0,0
20/08/2564 0:30,7.9,1.7,31,30.1,32,0.37,0.01,0,0
20/08/2564 1:00,7.9,1.9,31,30.1,25,0.38,0.01,0,0
20/08/2564 1:30,7.9,2.1,32,30.1,22,0.38,0.01,0,0
20/08/2564 2:00,7.9,2.3,32,30.2,23,0.39,0.01,0,0
20/08/2564 2:30,7.9,2.2,31,30.1,23,0.39,0.01,0,0
20/08/2564 3:00,7.9,2.4,31,30.1,22,0.39,0.01,0,0
20/08/2564 3:30,7.9,2.5,31,30,22,0.39,0.01,0,0
20/08/2564 4:00,7.9,2.5,31,30,23,0.39,0.01,0,0
20/08/2564 4:30,7.9,2.4,31,30,22,0.39,0.01,0,0
20/08/2564 5:00,7.9,2.4,31,30,22,0.4,0.01,0,0
20/08/2564 5:30,7.9,2.4,31,30,23,0.41,0.01,0,0
20/08/2564 6:00,7.9,2.4,31,29.9,23,0.4,0.01,0,0
20/08/2564 6:30,7.9,2.5,31,29.9,23,0.4,0.01,0,0
20/08/2564 7:00,7.9,2.3,31,29.9,23,0.41,0.01,0,0
20/08/2564 7:30,7.9,2,32,30,23,0.4,0.01,0,0
20/08/2564 8:00,7.9,1.9,31,30,23,0.4,0.01,0,0
20/08/2564 8:30,7.9,2,31,30.1,23,0.39,0.01,0,0
20/08/2564 9:00,7.9,2,31,30.2,23,0.38,0.01,0,0
20/08/2564 9:30,7.9,2.1,31,30.3,27,0.36,0.01,0,0
20/08/2564 10:00,7.9,2.1,31,30.5,23,0.36,0.01,0,0
20/08/2564 10:30,7.9,2.2,31,30.7,21,0.35,0.01,0,0
20/08/2564 11:00,7.9,2.1,31,30.9,20,0.36,0.01,0,0
20/08/2564 11:30,7.9,2,31,31,22,0.36,0.01,0,0
20/08/2564 12:00,7.9,2.2,31,31.4,26,0.35,0.01,0,0
20/08/2564 12:30,7.9,2.4,31,31.4,30,0.38,0.01,0,0
20/08/2564 13:00,7.9,2.6,33,31.4,25,0.37,0.01,0,0
20/08/2564 13:30,7.9,2.6,32,31.2,22,0.36,0.01,0,0
20/08/2564 14:00,7.9,2.4,32,31,26,0.36,0.01,0,0
20/08/2564 14:30,7.9,2.3,32,31.3,22,0.34,0.01,0,0
20/08/2564 15:00,7.9,2.2,32,31.2,22,0.36,0.01,0,0
20/08/2564 15:30,7.9,2.1,32,30.9,23,0.34,0.01,0,0
20/08/2564 16:00,7.9,2.1,32,30.7,25,0.32,0.01,0,0
20/08/2564 16:30,7.9,2.1,32,30.6,25,0.32,0.01,0,0
20/08/2564 17:00,7.9,2.1,32,30.5,26,0.33,0.01,0,0
20/08/2564 17:30,7.9,2.2,33,30.5,27,0.33,0.01,0,0
20/08/2564 18:00,7.9,2.2,32,30.5,32,0.34,0.01,0,0
20/08/2564 18:30,7.9,2.2,32,30.5,30,0.35,0.01,0,0
20/08/2564 19:00,7.9,2.2,32,30.4,32,0.36,0.01,0,0
20/08/2564 19:30,7.9,2.2,32,30.4,26,0.36,0.01,0,0
20/08/2564 20:00,7.9,2.2,32,30.3,27,0.36,0.01,0,0
20/08/2564 20:30,7.9,2.1,31,30.3,27,0.36,0.01,0,0
20/08/2564 21:00,7.9,2.1,31,30.3,27,0.38,0.01,0,0
20/08/2564 21:30,7.9,2,31,30.2,25,0.38,0.01,0,0
20/08/2564 22:00,7.9,2,31,30.2,25,0.37,0.01,0,0
20/08/2564 22:30,7.9,1.9,31,30.1,27,0.38,0.01,0,0
20/08/2564 23:00,8,1.9,30,30,28,0.38,0.01,0,0
20/08/2564 23:30,8,2,30,29.9,27,0.39,0.01,0,0
21/08/2564 0:00,8,1.9,29,29.9,26,0.39,0.01,0,0
21/08/2564 0:30,8,1.9,28,29.8,28,0.4,0.01,0,0
21/08/2564 1:00,8,1.9,26,29.7,28,0.39,0.01,0,0
21/08/2564 1:30,8,1.7,26,29.6,28,0.4,0.01,0,0
21/08/2564 2:00,8,1.5,26,29.7,28,0.4,0.01,0,0
21/08/2564 2:30,8,1.7,29,29.8,27,0.38,0.01,0,0
21/08/2564 3:00,8,1.7,29,29.8,26,0.39,0.01,0,0
21/08/2564 3:30,7.9,1.7,31,30,23,0.39,0.01,0,0
21/08/2564 4:00,7.9,1.9,31,29.9,22,0.39,0.01,0,0
21/08/2564 4:30,7.9,1.9,31,29.9,22,0.4,0.01,0,0
21/08/2564 5:00,7.9,1.9,30,29.8,22,0.4,0.01,0,0
21/08/2564 5:30,7.9,2,30,29.8,25,0.41,0.01,0,0
21/08/2564 6:00,7.9,2.1,30,29.8,27,0.41,0.01,0,0
21/08/2564 6:30,7.9,2.1,30,29.8,28,0.42,0.01,0,0
21/08/2564 7:00,7.9,2.1,30,29.8,26,0.41,0.01,0,0
21/08/2564 7:30,7.9,2,31,29.8,28,0.41,0.01,0,0
21/08/2564 8:00,7.9,1.8,31,29.9,25,0.41,0.01,0,0
21/08/2564 8:30,7.9,1.8,31,30,30,0.4,0.01,0,0
21/08/2564 9:00,7.9,1.8,31,30.1,25,0.39,0.01,0,0
21/08/2564 9:30,7.9,1.8,31,30.2,27,0.38,0.01,0,0
21/08/2564 10:00,7.9,1.9,31,30.3,27,0.37,0.01,0,0
21/08/2564 10:30,7.9,2,31,30.5,27,0.35,0.01,0,0
21/08/2564 11:00,7.9,2.1,31,30.7,28,0.35,0.01,0,0
21/08/2564 11:30,7.9,2.2,31,30.9,28,0.36,0.01,0,0
21/08/2564 12:00,7.9,2.3,31,31.1,31,0.34,0.01,0,0
21/08/2564 12:30,7.9,2.4,31,31.3,32,0.35,0.01,0,0
21/08/2564 13:00,7.9,2.1,31,31.6,33,0.35,0.01,0,0
21/08/2564 13:30,7.9,2.5,30,32,31,0.37,0.01,0,0
21/08/2564 14:00,7.9,2.9,33,31.6,35,0.38,0.01,0,0
21/08/2564 14:30,7.9,2.7,32,31.7,35,0.35,0.01,0,0
21/08/2564 15:00,7.9,2.6,32,31.5,32,0.36,0.01,0,0
21/08/2564 15:30,7.9,2.5,32,31.1,31,0.35,0.01,0,0
21/08/2564 16:00,7.9,2.4,32,30.6,30,0.33,0.01,0,0
21/08/2564 16:30,7.9,2.2,32,30.4,37,0.3,0.01,0,0
21/08/2564 17:00,7.9,2.1,32,30.4,35,0.32,0.01,0,0
21/08/2564 17:30,7.9,2,32,30.4,32,0.32,0.01,0,0
21/08/2564 18:00,7.9,1.9,32,30.4,33,0.34,0.01,0,0
21/08/2564 18:30,7.9,1.7,32,30.3,30,0.34,0.01,0,0
21/08/2564 19:00,7.9,1.7,32,30.3,35,0.36,0.01,0,0
21/08/2564 19:30,7.9,1.7,32,30.2,33,0.35,0.01,0,0
21/08/2564 20:00,7.9,1.8,32,30.2,31,0.36,0.01,0,0
21/08/2564 20:30,7.9,1.8,31,30.2,28,0.37,0.01,0,0
21/08/2564 21:00,7.9,1.8,31,30.1,33,0.37,0.01,0,0
21/08/2564 21:30,7.9,1.8,31,30.1,31,0.38,0.01,0,0
21/08/2564 22:00,7.9,1.8,31,30.1,33,0.37,0.01,0,0
21/08/2564 22:30,7.9,1.8,31,30,36,0.37,0.01,0,0
21/08/2564 23:00,7.9,1.8,31,30,32,0.37,0.01,0,0
21/08/2564 23:30,7.9,1.7,30,30,31,0.37,0.01,0,0
22/08/2564 0:00,7.9,1.7,30,29.9,35,0.36,0.01,0,0
22/08/2564 0:30,8,1.7,30,29.8,41,0.38,0.01,0,0
22/08/2564 1:00,8,1.8,29,29.7,38,0.39,0.01,0,0
22/08/2564 1:30,8,1.8,28,29.6,38,0.39,0.01,0,0
22/08/2564 2:00,8,1.7,27,29.6,41,0.4,0.01,0,0
22/08/2564 2:30,8,1.4,26,29.6,43,0.39,0.01,0,0
22/08/2564 3:00,8,1.4,27,29.6,43,0.38,0.01,0,0
22/08/2564 3:30,7.9,1.5,30,29.7,48,0.36,0.01,0,0
22/08/2564 4:00,7.9,1.6,31,29.8,36,0.37,0.01,0,0
22/08/2564 4:30,7.9,1.6,31,29.8,46,0.38,0.01,0,0
22/08/2564 5:00,7.9,1.7,30,29.8,38,0.38,0.01,0,0
22/08/2564 5:30,7.9,1.7,30,29.8,36,0.4,0.01,0,0
22/08/2564 6:00,7.9,1.7,30,29.8,26,0.39,0.01,0,0
22/08/2564 6:30,7.9,1.7,30,29.7,28,0.39,0.01,0,0
22/08/2564 7:00,7.9,1.7,30,29.7,32,0.4,0.01,0,0
22/08/2564 7:30,7.9,1.7,30,29.8,30,0.39,0.01,0,0
22/08/2564 8:00,7.9,1.8,30,29.9,32,0.39,0.01,0,0
22/08/2564 8:30,7.9,1.9,30,30,33,0.37,0.01,0,0
22/08/2564 9:00,7.9,1.8,30,30.2,31,0.35,0.01,0,0
22/08/2564 9:30,7.9,1.9,31,30.4,30,0.33,0.01,0,0
22/08/2564 10:00,7.9,2,30,30.5,31,0.33,0.01,0,0
22/08/2564 10:30,7.9,2,30,30.6,33,0.33,0.01,0,0
22/08/2564 11:00,7.9,2.1,30,30.9,36,0.32,0.01,0,0
22/08/2564 11:30,7.9,2.2,31,30.9,38,0.32,0.01,0,0
22/08/2564 12:00,7.9,2.2,30,31.2,42,0.32,0.01,0,0
22/08/2564 12:30,7.9,2.1,30,31.4,42,0.33,0.01,0,0
22/08/2564 13:00,7.9,1.4,31,31.4,45,0.32,0.01,0,0
22/08/2564 13:30,7.9,1.7,31,31.8,38,0.32,0.01,0,0
22/08/2564 14:00,7.9,1.9,32,31.2,36,0.35,0.01,0,0
22/08/2564 14:30,7.9,1.8,33,30.6,41,0.32,0.01,0,0
22/08/2564 15:00,7.9,1.8,33,30.8,46,0.31,0.01,0,0
22/08/2564 15:30,7.9,1.9,32,30.6,45,0.33,0.01,0,0
22/08/2564 16:00,7.9,1.7,32,30.5,50,0.34,0.01,0,0
22/08/2564 16:30,7.8,1.2,32,30.4,37,0.34,0.01,0,0
22/08/2564 17:00,7.9,0.9,33,30.4,40,0.35,0.01,0,0
22/08/2564 17:30,7.9,1.3,33,30.3,38,0.37,0.01,0,0
22/08/2564 18:00,7.9,1.5,32,30.3,36,0.37,0.01,0,0
22/08/2564 18:30,7.9,1.2,33,30.2,37,0.39,0.01,0,0
22/08/2564 19:00,7.9,1,33,30.2,43,0.38,0.01,0,0
22/08/2564 19:30,7.9,1.1,32,30.1,41,0.41,0.01,0,0
22/08/2564 20:00,7.9,1.2,32,30.1,35,0.4,0.01,0,0
22/08/2564 20:30,7.9,1.7,33,30.1,41,0.4,0.01,0,0
22/08/2564 21:00,7.9,1.8,32,30,42,0.41,0.01,0,0
22/08/2564 21:30,7.9,1.8,32,29.9,43,0.42,0.01,0,0
22/08/2564 22:00,7.9,1.8,32,29.9,42,0.42,0.01,0,0
22/08/2564 22:30,7.9,1.7,31,29.9,56,0.41,0.01,0,0
22/08/2564 23:30,7.9,1.7,31,29.7,52,0.41,0.01,0,0
23/08/2564 0:00,7.9,1.7,31,29.7,52,0.41,0.01,0,0
23/08/2564 0:30,7.9,1.6,31,29.7,55,0.41,0.01,0,0
23/08/2564 1:00,7.9,1.5,30,29.7,52,0.4,0.01,0,0
23/08/2564 1:30,7.9,1.5,30,29.6,52,0.41,0.01,0,0
23/08/2564 2:00,8,1.4,30,29.4,66,0.42,0.01,0,0
23/08/2564 2:30,8,1.6,30,29.3,52,0.41,0.01,0,0
23/08/2564 3:00,8,1.4,29,29.3,56,0.42,0.01,0,0
23/08/2564 3:30,7.9,1.1,29,29.3,58,0.42,0.01,0,0
23/08/2564 4:00,7.9,1.3,32,29.4,68,0.4,0.01,0,0
23/08/2564 4:30,7.9,1.5,31,29.4,58,0.43,0.01,0,0
23/08/2564 5:00,7.9,1.7,31,29.4,52,0.44,0.01,0,0
23/08/2564 5:30,7.9,2.1,30,29.3,60,0.44,0.01,0,0
23/08/2564 6:00,8,2.3,30,29.3,56,0.43,0.01,0,0
23/08/2564 6:30,8,2.4,30,29.3,58,0.44,0.01,0,0
23/08/2564 7:00,8,2.4,30,29.3,48,0.44,0.01,0,0
23/08/2564 7:30,8,2.4,30,29.4,50,0.43,0.01,0,0
23/08/2564 8:00,8,2.5,30,29.6,68,0.41,0.01,0,0
23/08/2564 8:30,8,2.5,30,29.7,45,0.38,0.01,0,0
23/08/2564 9:00,8,2.3,30,29.7,46,0.37,0.01,0,0
23/08/2564 9:30,7.9,2.2,30,29.9,48,0.34,0.01,0,0
23/08/2564 10:00,7.9,2.2,30,30,47,0.31,0.01,0,0
23/08/2564 10:30,7.9,2.3,31,30.2,51,0.31,0.01,0,0
23/08/2564 11:00,8,2.7,30,30.4,60,0.3,0.01,0,0
23/08/2564 11:30,8,2.9,31,30.6,51,0.3,0.01,0,0
23/08/2564 12:00,8,3,30,30.9,55,0.31,0.01,0,0
23/08/2564 13:00,8,2.5,30,31,73,0.31,0.01,0,0
23/08/2564 13:30,8,2.1,30,31.3,61,0.31,0.01,0,0
23/08/2564 14:00,8,2.3,31,31.3,75,0.32,0.01,0,0
30/04/2565 20:30,8.7,0,10.57,30.5,359.2,0.09,0,0,0
12/08/2565 4:00,7.4,6.7,21.15,26.3,11,0.18,0.01,0,0
12/08/2565 4:30,7.4,6.7,21.15,26.1,11,0.18,0.01,0,0
12/08/2565 5:00,7.3,6.7,21.15,26,11,0.18,0.01,0,0
12/08/2565 5:30,7.3,6.7,21.15,25.8,11,0.18,0.01,0,0
12/08/2565 6:00,7.3,6.7,21.15,25.7,11,0.17,0.01,0,0
12/08/2565 6:30,7.2,6.8,21.15,25.7,11,0.18,0.01,0,0
12/08/2565 7:00,7.2,6.7,21.15,25.7,11,0.18,0.01,0,0
12/08/2565 7:30,7.2,6.7,21.15,25.8,10,0.18,0.01,0,0
12/08/2565 8:00,7.2,6.7,21.15,26,10,0.18,0.01,0,0
12/08/2565 8:30,7.3,6.7,21.15,26.3,10,0.19,0.01,0,0
12/08/2565 9:00,7.3,6.7,21.15,26.8,11,0.2,0.01,0,0
12/08/2565 9:30,7.3,6.7,21.15,27.4,10,0.21,0.01,0,0
12/08/2565 10:00,7.3,6.6,21.15,28,10,0.21,0.01,0,0
12/08/2565 10:30,7.3,6.7,21.15,28.4,10,0.21,0.01,0,0
12/08/2565 11:00,7.3,6.6,20.64,28.9,10,0.21,0.01,0,0
12/08/2565 11:30,7.3,6.7,20.64,29.4,10,0.22,0.01,0,0
12/08/2565 12:00,7.3,6.6,21.15,29.9,10,0.21,0.01,0,0
12/08/2565 12:30,7.3,6.7,21.15,30.3,8,0.22,0.01,0,0
12/08/2565 13:00,7.3,6.7,21.15,30.7,10,0.22,0.01,0,0
12/08/2565 13:30,7.3,6.6,21.15,31.1,10,0.22,0.01,0,0
12/08/2565 14:00,7.3,6.6,21.15,31.5,10,0.22,0.01,0,0
12/08/2565 14:30,7.3,6.6,20.64,31.8,10,0.22,0.01,0,0
12/08/2565 15:00,7.3,6.6,20.64,32.3,10,0.21,0.01,0,0
12/08/2565 15:30,7.3,6.5,20.64,32.6,10,0.22,0.01,0,0
12/08/2565 16:00,7.3,6.6,21.15,32.7,10,0.21,0.01,0,0
12/08/2565 16:30,7.2,6.6,20.64,32.7,10,0.21,0.01,0,0
12/08/2565 17:00,7.4,6.5,21.15,32.8,10,0.2,0.01,0,0
12/08/2565 17:30,7.4,6.5,21.15,32.7,10,0.19,0.01,0,0
12/08/2565 18:00,7.5,6.5,21.15,32.5,10,0.19,0.01,0,0
12/08/2565 18:30,7.4,6.5,21.15,32.1,10,0.18,0.01,0,0
12/08/2565 19:00,7.5,6.5,21.15,31.7,10,0.17,0.01,0,0
12/08/2565 19:30,7.4,6.5,21.15,31.3,10,0.17,0.01,0,0
12/08/2565 20:00,7.4,6.4,21.15,30.9,10,0.17,0.01,0,0
12/08/2565 20:30,7.4,6.4,21.15,30.5,10,0.16,0.01,0,0
12/08/2565 21:00,7.4,6.4,21.15,30.1,11,0.16,0.01,0,0
12/08/2565 21:30,7.4,6.5,21.15,29.7,11,0.17,0.01,0,0
12/08/2565 22:00,7.4,6.5,21.65,29.3,10,0.16,0.01,0,0
12/08/2565 22:30,7.4,6.5,21.65,28.9,11,0.17,0.01,0,0
12/08/2565 23:00,7.3,6.5,21.65,28.5,11,0.16,0.01,0,0
12/08/2565 23:30,7.4,6.5,21.65,28.1,11,0.16,0.01,0,0
13/08/2565 0:00,7.4,6.5,21.65,27.8,11,0.17,0.01,0,0
13/08/2565 0:30,7.4,6.5,21.65,27.5,11,0.17,0.01,0,0
13/08/2565 1:00,7.4,6.5,21.65,27.3,10,0.17,0.01,0,0
13/08/2565 1:30,7.4,6.6,21.65,27.1,10,0.17,0.01,0,0
13/08/2565 2:00,7.4,6.6,21.65,26.9,11,0.17,0.01,0,0
13/08/2565 2:30,7.4,6.6,21.65,26.7,11,0.17,0.01,0,0
13/08/2565 3:00,7.4,6.6,21.65,26.5,10,0.17,0.01,0,0
13/08/2565 3:30,7.4,6.6,21.65,26.3,11,0.17,0.01,0,0
13/08/2565 4:00,7.3,6.6,21.65,26.1,11,0.17,0.01,0,0
13/08/2565 4:30,7.3,6.6,21.65,25.9,11,0.17,0.01,0,0
13/08/2565 5:00,7.3,6.6,21.65,25.8,11,0.17,0.01,0,0
13/08/2565 5:30,7.3,6.6,21.65,25.6,11,0.17,0.01,0,0
13/08/2565 6:00,7.3,6.6,21.65,25.5,11,0.17,0.01,0,0
13/08/2565 6:30,7.3,6.6,21.65,25.4,11,0.17,0.01,0,0
13/08/2565 7:00,7.2,6.6,21.65,25.4,11,0.17,0.01,0,0
13/08/2565 7:30,7.2,6.6,21.15,25.5,10,0.17,0.01,0,0
13/08/2565 8:00,7.2,6.7,21.65,25.7,10,0.18,0.01,0,0
13/08/2565 8:30,7.3,6.6,21.15,26.2,10,0.19,0.01,0,0
13/08/2565 9:00,7.3,6.6,21.15,26.9,10,0.2,0.01,0,0
13/08/2565 9:30,7.2,6.5,21.15,27.6,10,0.22,0.01,0,0
13/08/2565 10:00,7.2,6.5,21.15,28.3,10,0.22,0.01,0,0
13/08/2565 10:30,7.2,6.4,21.15,28.9,10,0.22,0.01,0,0
13/08/2565 11:00,7.3,6.5,21.15,29.4,10,0.22,0.01,0,0
13/08/2565 11:30,7.2,6.4,21.15,29.9,10,0.22,0.01,0,0
13/08/2565 12:00,7.2,6.3,21.15,30.4,10,0.23,0.01,0,0
13/08/2565 12:30,7.3,6.4,21.15,30.8,10,0.22,0.01,0,0
13/08/2565 13:00,7.3,6.4,21.15,31.3,10,0.23,0.01,0,0
13/08/2565 13:30,7.2,6.4,21.15,31.7,10,0.23,0.01,0,0
13/08/2565 14:00,7.3,6.4,21.15,32.2,10,0.22,0.01,0,0
13/08/2565 14:30,7.3,6.4,21.15,32.7,10,0.22,0.01,0,0
13/08/2565 15:00,7.2,6.3,21.15,33.1,10,0.22,0.01,0,0
13/08/2565 15:30,7.2,6.3,21.15,33.5,10,0.22,0.01,0,0
13/08/2565 16:00,7.2,6.3,21.15,33.7,10,0.21,0.01,0,0
13/08/2565 16:30,7.4,6.3,21.15,33.6,10,0.19,0.01,0,0
13/08/2565 17:00,7.4,6.3,21.15,33.5,10,0.18,0.01,0,0
13/08/2565 17:30,7.4,6.2,21.15,33.3,8,0.17,0.01,0,0
13/08/2565 18:00,7.4,6.3,21.65,32.9,10,0.16,0.01,0,0
13/08/2565 18:30,7.4,6.2,21.65,32.5,10,0.16,0.01,0,0
13/08/2565 19:00,7.4,6.3,21.65,32,10,0.15,0.01,0,0
13/08/2565 19:30,7.4,6.3,21.65,31.6,11,0.15,0.01,0,0
13/08/2565 20:00,7.4,6.3,21.65,31.2,10,0.15,0.01,0,0
13/08/2565 20:30,7.4,6.3,21.65,30.8,11,0.15,0.01,0,0
13/08/2565 21:00,7.4,6.3,21.65,30.4,10,0.15,0.01,0,0
13/08/2565 21:30,7.4,6.3,21.65,30,11,0.15,0.01,0,0
13/08/2565 22:00,7.4,6.3,21.65,29.7,10,0.15,0.01,0,0
13/08/2565 22:30,7.4,6.3,21.65,29.4,11,0.15,0.01,0,0
13/08/2565 23:00,7.4,6.4,21.65,29,10,0.15,0.01,0,0
13/08/2565 23:30,7.4,6.4,21.65,28.8,11,0.15,0.01,0,0
14/08/2565 0:00,7.3,6.4,21.65,28.6,10,0.16,0.01,0,0
14/08/2565 0:30,7.3,6.4,21.65,28.4,11,0.16,0.01,0,0
14/08/2565 1:00,7.3,6.4,21.65,28.2,10,0.16,0.01,0,0
14/08/2565 1:30,7.3,6.4,21.65,28,10,0.16,0.01,0,0
14/08/2565 2:00,7.3,6.4,21.65,27.8,11,0.16,0.01,0,0
14/08/2565 2:30,7.3,6.4,21.65,27.6,11,0.16,0.01,0,0
14/08/2565 3:00,7.3,6.4,21.65,27.4,11,0.16,0.01,0,0
14/08/2565 3:30,7.3,6.4,21.65,27.3,11,0.16,0.01,0,0
14/08/2565 4:00,7.3,6.5,22.66,27.1,11,0.17,0.01,0,0
14/08/2565 4:30,7.2,6.5,21.65,26.9,10,0.16,0.01,0,0
14/08/2565 5:00,7.3,6.5,21.65,26.8,11,0.17,0.01,0,0
14/08/2565 5:30,7.3,6.5,21.65,26.7,11,0.17,0.01,0,0
14/08/2565 6:00,7.2,6.5,22.66,26.5,11,0.17,0.01,0,0
14/08/2565 6:30,7.2,6.5,21.65,26.5,11,0.17,0.01,0,0
14/08/2565 7:00,7.1,6.5,21.65,26.5,10,0.17,0.01,0,0
14/08/2565 7:30,7.1,6.5,21.65,26.5,10,0.18,0.01,0,0
14/08/2565 8:00,7.1,6.5,21.65,26.8,10,0.18,0.01,0,0
14/08/2565 8:30,7.2,6.4,21.15,27.2,10,0.19,0.01,0,0
14/08/2565 9:00,7.2,6.4,21.65,27.8,10,0.21,0.01,0,0
14/08/2565 9:30,7.2,6.3,21.15,28.4,10,0.22,0.01,0,0
14/08/2565 10:00,7.2,6.3,21.65,29,10,0.22,0.01,0,0
14/08/2565 10:30,7.2,6.3,21.15,29.6,10,0.22,0.01,0,0
14/08/2565 11:00,7.2,6.3,21.15,30.2,10,0.23,0.01,0,0
14/08/2565 11:30,7.2,6.3,21.15,30.7,10,0.23,0.01,0,0
14/08/2565 12:00,7.2,6.4,21.15,31.3,10,0.23,0.01,0,0
14/08/2565 12:30,7.2,6.3,21.15,31.8,10,0.23,0.01,0,0
14/08/2565 13:00,7.2,6.3,21.15,32.3,10,0.23,0.01,0,0
14/08/2565 13:30,7.2,6.3,21.15,32.6,10,0.23,0.01,0,0
14/08/2565 14:00,7.2,6.3,21.15,33,8,0.22,0.01,0,0
14/08/2565 14:30,7.2,6.3,21.15,33.4,10,0.21,0.01,0,0
14/08/2565 15:00,7.2,6.2,21.15,33.8,10,0.21,0.01,0,0
14/08/2565 15:30,7.2,6.2,21.15,34.1,8,0.2,0.01,0,0
14/08/2565 16:00,7.2,6.2,21.15,34.3,8,0.19,0.01,0,0
14/08/2565 16:30,7.2,6.2,21.65,34.4,10,0.19,0.01,0,0
14/08/2565 17:00,7.3,6.1,21.65,34.3,8,0.18,0.01,0,0
14/08/2565 17:30,7.3,6.1,21.15,34.1,10,0.17,0.01,0,0
14/08/2565 18:00,7.4,6.1,21.65,33.8,10,0.16,0.01,0,0
14/08/2565 18:30,7.3,6.1,21.65,33.3,10,0.15,0.01,0,0
14/08/2565 19:00,7.4,6.1,21.65,32.9,10,0.15,0.01,0,0
14/08/2565 19:30,7.4,6.1,21.65,32.4,10,0.15,0.01,0,0
14/08/2565 20:00,7.4,6.1,21.65,31.9,10,0.14,0.01,0,0
14/08/2565 20:30,7.3,6.1,21.65,31.4,10,0.15,0.01,0,0
14/08/2565 21:00,7.3,6.1,21.65,31,10,0.14,0.01,0,0
14/08/2565 21:30,7.3,6.1,22.66,30.5,10,0.15,0.01,0,0
14/08/2565 22:00,7.3,6.1,21.65,30.1,11,0.15,0.01,0,0
14/08/2565 22:30,7.3,6.1,22.66,29.7,10,0.15,0.01,0,0
14/08/2565 23:00,7.3,6.1,21.65,29.3,11,0.15,0.01,0,0
14/08/2565 23:30,7.3,6.1,21.65,29,10,0.15,0.01,0,0
15/08/2565 0:00,7.3,6.1,21.65,28.6,11,0.15,0.01,0,0
15/08/2565 0:30,7.3,6.1,22.66,28.3,11,0.15,0.01,0,0
15/08/2565 1:00,7.3,6.2,22.66,28,11,0.15,0.01,0,0
15/08/2565 1:30,7.3,6.1,22.66,27.8,11,0.16,0.01,0,0
15/08/2565 2:00,7.3,6.1,22.66,27.5,11,0.16,0.01,0,0
15/08/2565 2:30,7.3,6.2,22.66,27.3,11,0.16,0.01,0,0
15/08/2565 3:00,7.3,6.2,22.66,27.1,11,0.16,0.01,0,0
15/08/2565 3:30,7.3,6.2,22.66,26.9,11,0.16,0.01,0,0
15/08/2565 4:00,7.3,6.2,22.66,26.7,11,0.16,0.01,0,0
15/08/2565 4:30,7.3,6.2,22.66,26.5,11,0.15,0.01,0,0
15/08/2565 5:00,7.3,6.2,22.66,26.3,11,0.16,0.01,0,0
15/08/2565 5:30,7.2,6.2,22.66,26.1,11,0.16,0.01,0,0
15/08/2565 6:00,7.3,6.3,22.66,25.9,11,0.16,0.01,0,0
15/08/2565 6:30,7.2,6.3,22.66,25.8,11,0.16,0.01,0,0
15/08/2565 7:00,7.1,6.3,22.66,25.8,11,0.17,0.01,0,0
15/08/2565 7:30,7.1,6.3,22.66,25.8,10,0.17,0.01,0,0
15/08/2565 8:00,7.1,6.3,21.65,26,10,0.18,0.01,0,0
15/08/2565 8:30,7.1,6.3,22.66,26.3,10,0.18,0.01,0,0
15/08/2565 9:00,7.1,6.2,21.65,26.8,11,0.19,0.01,0,0
15/08/2565 9:30,7.1,6.2,21.65,27.3,10,0.2,0.01,0,0
15/08/2565 10:00,7.2,6.3,21.65,27.8,10,0.21,0.01,0,0
15/08/2565 10:30,7.2,6.3,21.65,28.3,10,0.21,0.01,0,0
15/08/2565 11:00,7.2,6.2,21.65,28.8,10,0.21,0.01,0,0
15/08/2565 11:30,7.2,6.3,21.15,29.4,10,0.22,0.01,0,0
15/08/2565 12:00,7.2,6.2,21.65,29.9,10,0.22,0.01,0,0
15/08/2565 12:30,7.2,6.2,21.65,30.4,10,0.22,0.01,0,0
15/08/2565 13:00,7.2,6.2,21.65,30.9,10,0.23,0.01,0,0
